"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0050R04S","2008","66.75","-150.67","618.7","GOBBLERS KNOB, AK US","","","      1.3","","       1.3","T","        85","T","        85","T","         1","T","      220","","        88","T","       230","T","       195","T","         6","T","         0","T","  -36.5","T,0114, ","   305"," ,T,0408, ","  25.4"," ,T,0729, ","   23.9","T,0707, ","-2.0","T,0912","-4.3","T,0927","-5.2","T,0928","-7.5","T,1004","-10.8","T,1012","-0.1","T,0722","-5.6","T,0501","-5.6","T,0501","-12.1","T,0429","-12.1","T,0429","    7552.4","4","    7552.4","T","    412.1"," ,T","     -3.87","T","     -0.75","T","     -7.00","T"
"USS0050R04S","2009","66.75","-150.67","618.7","GOBBLERS KNOB, AK US","","","      6.7","","       6.7","T","        86","T","        86","T","         1","T","      190","","        88","T","       222","T","       181","T","        14","T","         0","T","  -36.7","T,0218, ","   406"," ,T,0305, ","  25.4"," ,T,0831, ","   25.4","T,0713, ","-0.1","T,0819","-2.2","T,0921","-5.3","T,0925","-7.2","T,0930","-12.0","T,1020","-0.1","T,0516","-4.1","T,0515","-4.8","T,0422","-6.9","T,0421","-9.6","T,0418","    8138.9","9","    8138.9","T","    368.8"," ,T","     -3.04","T","      0.24","T","     -6.32","T"
"USS0050R04S","2010","66.75","-150.67","618.7","GOBBLERS KNOB, AK US","","","      3.6","","       3.6","T","        74","T","        74","T","         1","T","      102","","        73","T","       214","T","       181","T","        10","T","         0","T","  -32.7","T,0114, ","   279"," ,T,1125, ","  48.3"," ,T,0702, ","   24.2","T,0709, ","-0.1","T,0921","-3.1","T,0922","-5.0","T,0923","-6.7","T,0926","-10.4","T,1015","-2.2","T,0510","-2.2","T,0510","-4.9","T,0425","-7.8","T,0414","-10.6","T,0410","    7121.7","7","    7121.7","T","    369.2"," ,T","     -1.68","T","      1.42","T","     -4.78","T"
"USS0050R04S","2011","66.75","-150.67","618.7","GOBBLERS KNOB, AK US","","","      2.3","","       2.3","T","       102","T","       102","T","         1","T","      177","","        76","T","       227","T","       187","T","         5","T","         0","T","  -37.5","T,0213, ","   559"," ,T,0224, ","  30.5"," ,T,0802, ","   23.4","T,0528, ","-1.1","T,0924","-2.3","T,0929","-5.2","T,1012","-6.8","T,1020","-9.0","T,1023","-1.2","T,0513","-5.8","T,0511","-5.8","T,0511","-7.1","T,0508","-9.8","T,0422","    7428.9","9","    7428.9","T","    529.1"," ,T","     -2.86","T","      0.30","T","     -6.02","T"
"USS0050R04S","2012","66.75","-150.67","618.7","GOBBLERS KNOB, AK US","","","","","","","        81","T","        81","T","         2","T","","","","","","","","","","","","","","","","","  33.0"," ,T,0830, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    471.2"," ,T","","","","","",""
"USS0050R04S","2013","66.75","-150.67","618.7","GOBBLERS KNOB, AK US","","","     12.4","","      12.4","T","        92","T","        92","T","         0","T","      170","","        77","T","       242","T","       199","T","        20","T","         0","T","  -30.8","T,0127, ","   508"," ,T,1124, ","  22.9"," ,T,1016, ","   25.3","T,0619, ","-0.9","T,0830","-3.0","T,0831","-5.9","T,0920","-6.7","T,0923","-12.0","T,1101","-1.6","T,0520","-9.7","T,0519","-9.7","T,0519","-9.7","T,0519","-9.7","T,0519","    8161.0","0","    8161.0","T","    483.4"," ,T","     -3.27","T","     -0.17","T","     -6.35","T"
"USS0050R04S","2014","66.75","-150.67","618.7","GOBBLERS KNOB, AK US","","","      2.2","","       2.2","T","        89","T","        89","T","         4","T","","","        31","T","       234","T","       170","T","         3","T","         0","T","  -26.2","T,0212,+","","","  40.6"," ,T,0714, ","   23.9","T,0707, ","-1.3","T,0830","-2.3","T,0904","-4.4","T,0922","-7.7","T,1005","-11.1","T,1006","-0.7","T,0525","-3.4","T,0519","-4.6","T,0505","-9.4","T,0412","-9.4","T,0412","    7338.7","7","    7338.7","T","    636.1"," ,T","     -1.31","T","      1.49","T","     -4.10","T"
"USS0050R04S","2015","66.75","-150.67","618.7","GOBBLERS KNOB, AK US","","","     10.1","","      10.1","T","        79","T","        79","T","         2","T","      102","","        54","T","       228","T","       177","T","        16","T","         0","T","  -34.5","T,0125, ","   279"," ,T,0308, ","  35.6"," ,T,0826, ","   25.7","T,0706, ","-0.6","T,0828","-2.3","T,0919","-4.6","T,0924","-8.5","T,0930","-10.1","T,1029","-0.6","T,0604","-2.7","T,0422","-5.8","T,0415","-8.9","T,0413","-8.9","T,0413","    6989.1","1","    6989.1","T","    417.5"," ,T","     -1.54","T","      1.36","T","     -4.44","T"
"USS0050R04S","2016","66.75","-150.67","618.7","GOBBLERS KNOB, AK US","","","      9.4","","       9.4","T","        60","T","        60","T","         1","T","       78","","        26","T","       218","T","       167","T","         8","T","         0","T","  -30.2","T,1202, ","   254"," ,T,1231, ","  25.4"," ,T,0717, ","   25.4","T,0713, ","-0.8","T,0907","-2.9","T,0915","-5.5","T,1014","-7.9","T,1016","-9.3","T,1019","0.0","T,0609","-4.2","T,0422","-4.7","T,0417","-6.8","T,0416","-9.3","T,0415","    7006.5","5","    7006.5","T","    423.3"," ,T","     -0.53","T","      2.28","T","     -3.33","T"
"USS0050R04S","2017","66.75","-150.67","618.7","GOBBLERS KNOB, AK US","","","      4.5","","       4.5","T","        98","T","        98","T","         3","T","      206","","        59","T","       213","T","       176","T","         9","T","         0","T","  -36.3","T,0121, ","   508"," ,T,1219, ","  33.0"," ,T,1219, ","   24.3","T,0714, ","-0.3","T,0829","-5.1","T,0929","-5.1","T,0929","-8.5","T,1017","-12.9","T,1018","-0.1","T,0525","-3.9","T,0428","-6.2","T,0427","-8.3","T,0420","-9.6","T,0417","    7488.8","8","    7488.8","T","    694.3"," ,T","     -1.65","T","      1.27","T","     -4.57","T"
"USS0050R04S","2018","66.75","-150.67","618.7","GOBBLERS KNOB, AK US","","","      5.1","","       5.1","T","        99","T","        99","T","         2","T","      210","","        43","T","       216","T","       172","T","         6","T","         0","T","  -40.8","T,0124, ","   508"," ,T,0319, ","  43.2"," ,T,0622, ","   25.2","T,0723, ","-1.3","T,0831","-5.3","T,1006","-5.3","T,1006","-7.3","T,1007","-11.8","T,1028","-0.6","T,0615","-2.4","T,0504","-5.8","T,0503","-6.8","T,0423","-10.8","T,0422","    7107.5","5","    7107.5","T","    529.2"," ,T","     -1.48","T","      1.45","T","     -4.41","T"
"USS0050R04S","2019","66.75","-150.67","618.7","GOBBLERS KNOB, AK US","","","     17.2","","      17.2","T","        89","T","        89","T","         2","T","      217","","        45","T","       223","T","       173","T","        15","T","         0","T","  -33.3","T,1226, ","   457"," ,T,0216, ","  48.3"," ,T,0802, ","   26.9","T,0709, ","-1.6","T,0917","-2.2","T,0922","-5.5","T,1006","-8.4","T,1007","-9.8","T,1013","-0.3","T,0508","-3.4","T,0507","-7.0","T,0506","-7.0","T,0506","-11.6","T,0406","    6737.9","9","    6737.9","T","    626.1"," ,T","     -0.69","T","      2.26","T","     -3.64","T"
"USS0050R04S","2020","66.75","-150.67","618.7","GOBBLERS KNOB, AK US","","","","","","","","","","","","","      209","","","","","","","","","","","","","","   508"," ,T,0410, ","","","","","","","","","","","","","","","","","","","","","","","","","    7852.4","4","    7852.4"," ","","","","","","","",""
"USS0050R04S","2021","66.75","-150.67","618.7","GOBBLERS KNOB, AK US","       3.7","T","      2.3","","       2.3","T","        91","T","        91","T","         2","T","      221","","       106","T","       231","T","       185","T","        11","T","         0","T","  -33.9","T,0219,+","   457"," ,T,1229, ","  30.5"," ,T,0816, ","   23.3","T,0803, ","-0.6","T,0828","-3.3","T,0918","-6.7","T,0920","-6.7","T,0920","-8.9","T,1026","-2.2","T,0529","-2.2","T,0529","-5.0","T,0502","-7.8","T,0501","-10.6","T,0412","","","","","    615.9"," ,T","     -3.94","T","     -0.92","T","     -6.96","T"
"USS0050R04S","2022","66.75","-150.67","618.7","GOBBLERS KNOB, AK US","","","","","","","        95","T","        95","T","         1","T","","","","","","","","","","","","","","","","","  27.9"," ,T,0909, ","","","","","","","","","","","","","","","","","","","","","","","    7863.7","7","    7863.7"," ","    503.6"," ,T","","","","","",""
"USS0050R04S","2023","66.75","-150.67","618.7","GOBBLERS KNOB, AK US","       3.7","T","      8.0","","       8.0","T","        92","T","        92","T","         2","T","      208","","        68","T","       232","T","       194","T","        14","T","         0","T","  -35.6","T,0122, ","   483"," ,T,1120,+","  38.1"," ,T,0609, ","   25.0","T,0723, ","0.0","T,0919","-2.2","T,0922","-5.6","T,1002","-7.2","T,1004","-9.4","T,1011","-2.2","T,0603","-2.2","T,0603","-5.6","T,0427","-10.6","T,0426","-10.6","T,0426","","","","","    662.1"," ,T","     -2.46","T","      0.46","T","     -5.39","T"
