"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0011J69S","2010","40.83","-111.76","2042.2","LOUIS MEADOW, UT US","       1.2","T","     83.3","","      83.3","T","       115","T","       115","T","         8","T","      202","","         2","T","       163","T","        24","T","        96","T","         0","T","  -20.2","T,1124, ","  1372"," ,T,0225, ","  81.3"," ,T,1229, ","   31.7","T,0716, ","-0.1","T,0906","-2.6","T,1026","-8.3","T,1109","-8.3","T,1109","-12.7","T,1123","-0.7","T,0523","-4.4","T,0507","-4.4","T,0507","-9.8","T,0407","-9.8","T,0407","    4427.2","2","    4427.2","T","   1226.0"," ,T","      6.96","T","     12.56","T","      1.36","T"
"USS0011J69S","2011","40.83","-111.76","2042.2","LOUIS MEADOW, UT US","       1.2","T","     75.6","","      75.6","T","       105","T","       105","T","        14","T","      221","","         5","T","       174","T","        48","T","       101","T","         0","T","  -24.1","T,0202, ","  1930"," ,T,0409, ","  50.8"," ,T,0619, ","   30.6","T,0703, ","-0.3","T,1007","-3.5","T,1026","-4.4","T,1027","-8.4","T,1105","-9.5","T,1109","-0.4","T,0505","-3.1","T,0502","-6.4","T,0501","-9.8","T,0404","-9.8","T,0404","    4433.9","9","    4433.9","T","   1193.0"," ,T","      6.22","T","     11.79","T","      0.65","T"
"USS0011J69S","2012","40.83","-111.76","2042.2","LOUIS MEADOW, UT US","       1.3","T","","","","","        91","T","        91","T","         7","T","      203","","","","","","","","","","","","","","  1473"," ,T,0301, ","  76.2"," ,T,0121, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    806.8"," ,T","","","","","",""
"USS0011J69S","2013","40.83","-111.76","2042.2","LOUIS MEADOW, UT US","       1.2","T","     73.0","","      73.0","T","       101","T","       101","T","         5","T","      186","","        11","T","       177","T","        56","T","        95","T","         0","T","  -25.4","T,0114, ","  1422"," ,T,0111, ","  33.0"," ,T,0111, ","   31.5","T,0628, ","-1.1","T,0927","-3.9","T,1004","-4.4","T,1005","-7.0","T,1103","-9.0","T,1105","0.0","T,0503","-5.0","T,0502","-5.0","T,0502","-8.6","T,0418","-9.2","T,0410","","","","","    771.2"," ,T","      5.77","T","     11.59","T","     -0.05","T"
"USS0011J69S","2014","40.83","-111.76","2042.2","LOUIS MEADOW, UT US","       1.2","T","     42.4","","      42.4","T","       109","T","       109","T","         7","T","      161","","         2","T","       169","T","        31","T","        85","T","         0","T","  -18.7","T,1230, ","  1194"," ,T,0212,+","  45.7"," ,T,0927, ","   30.7","T,0714, ","-0.9","T,1002","-3.1","T,1028","-4.5","T,1103","-6.8","T,1111","-11.0","T,1112","-1.6","T,0513","-5.9","T,0429","-5.9","T,0429","-8.0","T,0403","-9.4","T,0319","    4421.9","9","    4421.9","T","    982.2"," ,T","      6.78","T","     12.45","T","      1.10","T"
"USS0011J69S","2015","40.83","-111.76","2042.2","LOUIS MEADOW, UT US","       1.2","T","     43.1","","      43.1","T","        98","T","        98","T","        10","T","      169","","         2","T","       145","T","        36","T","       103","T","         0","T","  -18.3","T,1231, ","   991"," ,T,0112, ","  68.6"," ,T,0516, ","   31.4","T,0629, ","-0.7","T,1027","-4.0","T,1105","-6.6","T,1106","-7.3","T,1107","-10.2","T,1126","-0.2","T,0516","-4.2","T,0416","-5.2","T,0415","-6.9","T,0403","-12.1","T,0305","    3965.1","1","    3965.1","T","    879.9"," ,T","      7.32","T","     13.07","T","      1.57","T"
"USS0011J69S","2016","40.83","-111.76","2042.2","LOUIS MEADOW, UT US","       1.3","T","     58.3","","      58.3","T","        97","T","        97","T","        11","T","      166","","         2","T","       148","T","        39","T","        95","T","         0","T","  -18.3","T,1218,+","  1295"," ,T,0201,+","  45.7"," ,T,0423, ","   29.9","T,0721,+","-1.2","T,1004","-2.2","T,1006","-9.3","T,1117","-9.3","T,1117","-9.3","T,1117","-1.1","T,0511","-4.4","T,0415","-4.4","T,0415","-8.4","T,0224","-10.3","T,0206","    4209.3","3","    4209.3","T","    997.2"," ,T","      7.13","T","     13.11","T","      1.14","T"
"USS0011J69S","2017","40.83","-111.76","2042.2","LOUIS MEADOW, UT US","       1.3","T","     85.2","","      85.2","T","        89","T","        89","T","        12","T","      168","","         2","T","       163","T","        38","T","       101","T","         0","T","  -22.0","T,0106, ","  1499"," ,T,0126, ","  53.3"," ,T,1117, ","   31.4","T,0705, ","-0.6","T,0922","-2.7","T,1002","-4.7","T,1015","-7.6","T,1107","-9.5","T,1118","-0.3","T,0520","-5.9","T,0518","-5.9","T,0518","-7.0","T,0410","-10.4","T,0302","    4211.6","6","    4211.6","T","    972.2"," ,T","      6.86","T","     12.66","T","      1.07","T"
"USS0011J69S","2018","40.83","-111.76","2042.2","LOUIS MEADOW, UT US","       1.2","T","     82.9","","      82.9","T","        84","T","        84","T","         3","T","      176","","         2","T","       168","T","        35","T","       109","T","         0","T","  -18.9","T,0221,+","  1092"," ,T,0304, ","  45.7"," ,T,1004, ","   31.1","T,0706, ","-0.4","T,1008","-5.2","T,1014","-5.2","T,1014","-7.0","T,1015","-8.9","T,1112","-1.6","T,0501","-5.7","T,0418","-5.7","T,0418","-11.1","T,0403","-11.1","T,0403","    4271.6","6","    4271.6","T","    758.5"," ,T","      6.73","T","     12.64","T","      0.83","T"
"USS0011J69S","2019","40.83","-111.76","2042.2","LOUIS MEADOW, UT US","       1.2","T","     51.1","","      51.1","T","       110","T","       110","T","        10","T","      194","","         5","T","       190","T","        41","T","        81","T","         0","T","  -18.9","T,0101, ","  1854"," ,T,0313, ","  38.1"," ,T,0106, ","   30.9","T,0722, ","-1.3","T,0929","-2.9","T,1005","-5.7","T,1009","-8.5","T,1010","-9.7","T,1011","-0.2","T,0621","-2.7","T,0502","-5.1","T,0413","-7.2","T,0316","-11.0","T,0315","    4546.4","4","    4546.4","T","   1134.7"," ,T","      5.66","T","     11.43","T","     -0.12","T"
"USS0011J69S","2020","40.83","-111.76","2042.2","LOUIS MEADOW, UT US","       1.3","T","     79.2","","      79.2","T","        81","T","        81","T","         2","T","      178","","         1","T","       171","T","        43","T","       108","T","         0","T","  -18.9","T,0204, ","  1499"," ,T,0216,+","  30.5"," ,T,0206, ","   32.0","T,0802, ","-1.2","T,0908","-4.8","T,1022","-4.8","T,1022","-12.7","T,1025","-12.7","T,1025","-0.9","T,0609","-8.0","T,0417","-8.0","T,0417","-8.0","T,0417","-9.3","T,0403","    4508.0","0","    4508.0","T","    634.1"," ,T","      6.69","T","     12.82","T","      0.56","T"
"USS0011J69S","2021","40.83","-111.76","2042.2","LOUIS MEADOW, UT US","","","     88.7","","      88.7","T","        99","T","        99","T","        13","T","      155","","         0","T","       171","T","        38","T","       103","T","         0","T","  -17.2","T,1231, ","  1549"," ,T,0217, ","  73.7"," ,T,0801, ","   30.8","T,0718,+","-0.4","T,0920","-2.7","T,1013","-5.9","T,1014","-6.9","T,1117","-9.5","T,1210","-1.3","T,0522","-2.6","T,0509","-5.5","T,0412","-9.2","T,0331","-9.2","T,0331","    4258.0","0","    4258.0","T","   1045.5"," ,T","      6.96","T","     12.83","T","      1.09","T"
"USS0011J69S","2022","40.83","-111.76","2042.2","LOUIS MEADOW, UT US","","","     85.2","","      85.2","T","       103","T","       103","T","         8","T","      190","","         5","T","       181","T","        50","T","       100","T","         0","T","  -19.3","T,0101, ","  1270"," ,T,1231, ","  48.3"," ,T,0105, ","   31.4","T,0907, ","-0.4","T,1022","-3.6","T,1023","-4.7","T,1024","-6.8","T,1028","-9.5","T,1104","-0.3","T,0615","-2.6","T,0509","-5.8","T,0424","-7.0","T,0413","-16.6","T,0311","    4385.3","3","    4385.3","T","    920.6"," ,T","      6.21","T","     12.31","T","      0.10","T"
"USS0011J69S","2023","40.83","-111.76","2042.2","LOUIS MEADOW, UT US","","","     55.4","","      55.4","T","       106","T","       106","T","        15","T","      199","","         2","T","       165","T","        48","T","        80","T","         0","T","  -22.5","T,0131, ","  3048"," ,T,0404, ","  66.0"," ,T,1203, ","   31.0","T,0722, ","-6.8","T,1026","-6.8","T,1026","-6.8","T,1026","-6.8","T,1026","-10.7","T,1125","-0.7","T,0507","-4.7","T,0423","-4.7","T,0423","-7.0","T,0414","-12.2","T,0406","    4579.6","6","    4579.6","T","   1253.8"," ,T","      6.15","T","     11.77","T","      0.53","T"
